time	V(n001)
8.794710124897813e-006	1.037971e+001
8.824593007262287e-006	4.119552e+000
8.858022556889115e-006	-3.531926e+000
8.877511512961260e-006	-7.164890e+000
8.889819794496863e-006	-8.848047e+000
8.898387631775758e-006	-9.678038e+000
8.904656451043622e-006	-1.009227e+001
8.909952844737881e-006	-1.031002e+001
8.915045699575824e-006	-1.040296e+001
8.921064024771746e-006	-1.036448e+001
8.928823803661360e-006	-1.007884e+001
8.941395679830038e-006	-9.069163e+000
8.961376791564481e-006	-6.215749e+000
8.991259673928955e-006	5.829817e-002
9.024689223555783e-006	7.725306e+000
9.044178179627928e-006	1.136732e+001
9.056486461163531e-006	1.305620e+001
9.065054298442425e-006	1.389017e+001
9.071323117710289e-006	1.430731e+001
9.076619511404547e-006	1.452752e+001
9.081712366242489e-006	1.462283e+001
9.087730691438414e-006	1.458714e+001
9.095490470328028e-006	1.430511e+001
9.108062346496706e-006	1.330127e+001
9.128043458231149e-006	1.045713e+001
9.157926340595625e-006	4.196962e+000
9.191355890222453e-006	-3.454523e+000
9.210844846294597e-006	-7.087492e+000
9.223153127830199e-006	-8.770653e+000
9.231720965109093e-006	-9.600645e+000
9.237989784376957e-006	-1.001488e+001
9.243286178071217e-006	-1.023263e+001
9.248379032909157e-006	-1.032557e+001
9.254397358105080e-006	-1.028710e+001
9.262157136994694e-006	-1.000145e+001
9.274729013163370e-006	-8.991782e+000
9.294710124897813e-006	-6.138373e+000
9.324593007262287e-006	1.356667e-001
9.358022556889115e-006	7.802666e+000
9.377511512961260e-006	1.144468e+001
9.389819794496862e-006	1.313355e+001
9.398387631775757e-006	1.396752e+001
9.404656451043621e-006	1.438466e+001
9.409952844737879e-006	1.460487e+001
9.415045699575824e-006	1.470017e+001
9.421064024771746e-006	1.466449e+001
9.428823803661360e-006	1.438245e+001
9.441395679830038e-006	1.337861e+001
9.461376791564481e-006	1.053447e+001
9.491259673928955e-006	4.274288e+000
9.524689223555783e-006	-3.377206e+000
9.544178179627928e-006	-7.010180e+000
9.556486461163531e-006	-8.693344e+000
9.565054298442427e-006	-9.523338e+000
9.571323117710289e-006	-9.937573e+000
9.576619511404547e-006	-1.015532e+001
9.581712366242491e-006	-1.024827e+001
9.587730691438414e-006	-1.020979e+001
9.595490470328028e-006	-9.924155e+000
9.608062346496706e-006	-8.914487e+000
9.628043458231149e-006	-6.061083e+000
9.657926340595623e-006	2.129489e-001
9.691355890222451e-006	7.879939e+000
9.710844846294596e-006	1.152195e+001
9.723153127830198e-006	1.321081e+001
9.731720965109093e-006	1.404478e+001
9.737989784376955e-006	1.446192e+001
9.743286178071214e-006	1.468213e+001
9.748379032909157e-006	1.477743e+001
