time	V(v_out)	V(n002)
2.655969263673117e-005	9.023532e+001	9.495564e+001
2.656516146677039e-005	9.025088e+001	9.497118e+001
2.657084852094303e-005	9.026706e+001	9.498733e+001
2.657650152948130e-005	9.028314e+001	9.500339e+001
2.658283301030487e-005	9.030115e+001	9.502136e+001
2.658887390596173e-005	9.031834e+001	9.503852e+001
2.659658118186331e-005	9.034026e+001	9.506040e+001
2.660433207236738e-005	9.036230e+001	9.508242e+001
2.661598335339374e-005	9.039545e+001	9.511550e+001
2.662850467644940e-005	9.043107e+001	9.515106e+001
2.665110645842328e-005	9.049536e+001	9.521523e+001
2.667850659415208e-005	9.057330e+001	9.529303e+001
2.706210849435543e-005	9.166405e+001	9.638168e+001
2.750051066601638e-005	9.290966e+001	9.762454e+001
2.837731500933839e-005	9.539821e+001	1.001067e+002
2.935387750933839e-005	9.816595e+001	1.028661e+002
3.002343749999999e-005	1.000605e+002	1.047542e+002
3.052343749999995e-005	1.014731e+002	1.061614e+002
3.100000000000000e-005	1.028180e+002	1.075008e+002
3.100104855992291e-005	1.028209e+002	1.075038e+002
3.100314567976875e-005	1.028268e+002	1.075097e+002
3.100512112453257e-005	1.028324e+002	1.075153e+002
3.100702979248423e-005	1.028378e+002	1.075206e+002
3.101084712838756e-005	1.028485e+002	1.075314e+002
3.101505925449260e-005	1.028604e+002	1.075432e+002
3.102157609206652e-005	1.028788e+002	1.075615e+002
3.102911095866166e-005	1.029000e+002	1.075827e+002
3.104041252849073e-005	1.029319e+002	1.076144e+002
3.105488563573150e-005	1.029727e+002	1.076550e+002
3.107788806207290e-005	1.030375e+002	1.077196e+002
3.111306033280715e-005	1.031366e+002	1.078164e+002
3.118340487427566e-005	1.033310e+002	1.078179e+002
3.124112107724100e-005	1.034732e+002	1.072161e+002
3.129502293333240e-005	1.035790e+002	1.059281e+002
3.130446057832657e-005	1.035910e+002	1.055871e+002
3.132333586831492e-005	1.036049e+002	1.047451e+002
3.133290474024162e-005	1.036091e+002	1.042689e+002
3.133654888316339e-005	1.036097e+002	1.040499e+002
3.133809158986233e-005	1.036098e+002	1.038945e+002
3.133874394480615e-005	1.036098e+002	1.037480e+002
3.133938900764979e-005	1.036098e+002	1.035215e+002
3.133967854788272e-005	1.036098e+002	1.034068e+002
3.133996361516240e-005	1.036098e+002	1.032888e+002
3.134039792810901e-005	1.036098e+002	1.031025e+002
3.134093974085732e-005	1.036098e+002	1.028619e+002
3.134191560963471e-005	1.036098e+002	1.024050e+002
3.134386734718949e-005	1.036097e+002	1.014282e+002
3.134586849829596e-005	1.036097e+002	1.003288e+002
3.134932308805074e-005	1.036097e+002	9.818914e+001
3.135392848330318e-005	1.036097e+002	9.486592e+001
3.136149381851563e-005	1.036096e+002	8.824873e+001
3.137256774909155e-005	1.036096e+002	7.704287e+001
3.137342585691799e-005	1.036096e+002	7.607174e+001
3.137514207257077e-005	1.036096e+002	7.399623e+001
3.137557112648393e-005	1.036096e+002	7.347005e+001
3.137567838996220e-005	1.036096e+002	7.333749e+001
3.137589291691883e-005	1.036096e+002	7.307748e+001
3.137594654865797e-005	1.036096e+002	7.302573e+001
3.137605381213623e-005	1.036096e+002	7.296469e+001
3.137626833909287e-005	1.036096e+002	7.289429e+001
3.137669739300603e-005	1.036095e+002	7.279466e+001
3.137755550083248e-005	1.036094e+002	7.262845e+001
3.137868131345442e-005	1.036091e+002	7.243266e+001
3.138026427773155e-005	1.036084e+002	7.217668e+001
3.138282300865834e-005	1.036066e+002	7.179224e+001
3.138794047051181e-005	1.036008e+002	7.110059e+001
3.139817539421887e-005	1.035815e+002	6.990682e+001
3.141864524163287e-005	1.035223e+002	6.783793e+001
3.144269357012973e-005	1.034242e+002	6.557502e+001
3.146415909480464e-005	1.033030e+002	6.349725e+001
3.149999999999995e-005	1.030553e+002	5.982186e+001
3.150358409051944e-005	1.030241e+002	5.949498e+001
3.151075227155852e-005	1.029601e+002	5.895454e+001
3.152508863363669e-005	1.028271e+002	5.824195e+001
3.155376135779292e-005	1.025524e+002	5.745452e+001
3.158400466351770e-005	1.022576e+002	5.699641e+001
3.163025630246866e-005	1.018037e+002	5.651178e+001
3.169402968203729e-005	1.011774e+002	5.588312e+001
3.182157644117454e-005	9.992487e+001	5.463348e+001
3.235371399199578e-005	9.470149e+001	4.942185e+001
3.282000000000003e-005	9.012842e+001	4.486074e+001
3.283577682532297e-005	8.998244e+001	4.534991e+001
3.286733047596887e-005	8.972047e+001	4.681123e+001
3.293043777726054e-005	8.930609e+001	5.041758e+001
3.298903177067255e-005	8.905582e+001	5.364521e+001
3.305879185667591e-005	8.890552e+001	5.871009e+001
3.309549735502080e-005	8.887586e+001	6.595442e+001
3.311185648965259e-005	8.887375e+001	7.372481e+001
3.312140484448172e-005	8.887373e+001	8.079025e+001
3.312630810046015e-005	8.887372e+001	8.512068e+001
3.312946323234388e-005	8.887373e+001	8.808418e+001
3.313079934737923e-005	8.887374e+001	8.918964e+001
3.313119322778798e-005	8.887376e+001	8.936828e+001
3.313161305011669e-005	8.887379e+001	8.944274e+001
3.313199116421856e-005	8.887385e+001	8.950092e+001
3.313236005447176e-005	8.887390e+001	8.955360e+001
3.313293809575023e-005	8.887402e+001	8.963148e+001
3.313347147757039e-005	8.887415e+001	8.969986e+001
3.313434360855024e-005	8.887443e+001	8.980569e+001
3.313533543028847e-005	8.887481e+001	8.991882e+001
3.313698198403642e-005	8.887561e+001	9.009103e+001
3.313960504326382e-005	8.887730e+001	9.033187e+001
3.314485116171862e-005	8.888197e+001	9.072169e+001
3.315522402255776e-005	8.889411e+001	9.130967e+001
3.316561589851387e-005	8.890942e+001	9.174323e+001
3.318073435897278e-005	8.893612e+001	9.220915e+001
3.319814782902844e-005	8.897180e+001	9.262679e+001
3.322668061094100e-005	8.903863e+001	9.314705e+001
3.326593506012188e-005	8.914094e+001	9.359840e+001
3.334444395848362e-005	8.935851e+001	9.404245e+001
3.339917838039654e-005	8.951318e+001	9.422624e+001
3.345327329004155e-005	8.966681e+001	9.437962e+001
3.351999999999999e-005	8.985629e+001	9.457025e+001
3.352015979913865e-005	8.985674e+001	9.456971e+001
3.352047939741596e-005	8.985765e+001	9.457011e+001
3.352111859397070e-005	8.985947e+001	9.457197e+001
3.352202902167007e-005	8.986205e+001	9.457456e+001
3.352384987706893e-005	8.986723e+001	9.457973e+001
3.352749158786665e-005	8.987756e+001	9.459007e+001
3.353273287849191e-005	8.989245e+001	9.460493e+001
3.353797298044474e-005	8.990733e+001	9.461980e+001
3.354355116344412e-005	8.992316e+001	9.463562e+001
3.354870428690462e-005	8.993780e+001	9.465023e+001
3.355408194549616e-005	8.995306e+001	9.466547e+001
3.355941718866128e-005	8.996822e+001	9.468060e+001
3.356489676458569e-005	8.998378e+001	9.469614e+001
3.357057228836570e-005	8.999989e+001	9.471223e+001
3.357621039882727e-005	9.001590e+001	9.472821e+001
3.358253429178973e-005	9.003386e+001	9.474614e+001
3.358853569098634e-005	9.005090e+001	9.476315e+001
3.359625205744544e-005	9.007281e+001	9.478503e+001
3.360415047228731e-005	9.009523e+001	9.480741e+001
3.361617146292739e-005	9.012936e+001	9.484149e+001
3.362907658499862e-005	9.016601e+001	9.487807e+001
3.365254673066487e-005	9.023264e+001	9.494460e+001
3.368132573223148e-005	9.031435e+001	9.502616e+001
3.408423175416423e-005	9.145785e+001	9.616754e+001
3.454469577923031e-005	9.276368e+001	9.747055e+001
3.546562382936234e-005	9.537251e+001	1.000728e+002
3.644218632936234e-005	9.813511e+001	1.028272e+002
3.702343749999995e-005	9.977682e+001	1.044634e+002
3.752343749999991e-005	1.011869e+002	1.058682e+002
3.799999999999995e-005	1.025296e+002	1.072056e+002
3.800104855972803e-005	1.025325e+002	1.072085e+002
3.800314567918421e-005	1.025385e+002	1.072144e+002
3.800512042507131e-005	1.025440e+002	1.072200e+002
3.800702847114705e-005	1.025494e+002	1.072253e+002
3.801084456329853e-005	1.025601e+002	1.072361e+002
3.801505625267848e-005	1.025720e+002	1.072479e+002
3.802157169637780e-005	1.025903e+002	1.072661e+002
3.802910554668389e-005	1.026115e+002	1.072873e+002
3.804040453454641e-005	1.026433e+002	1.073189e+002
3.805487481235888e-005	1.026840e+002	1.073595e+002
3.807787050061850e-005	1.027488e+002	1.074239e+002
3.811303121864962e-005	1.028476e+002	1.075206e+002
3.818335265471187e-005	1.030417e+002	1.075223e+002
3.824103300927614e-005	1.031833e+002	1.069175e+002
3.829576107961571e-005	1.032901e+002	1.056035e+002
3.830510500626376e-005	1.033019e+002	1.052643e+002
3.832379285955995e-005	1.033152e+002	1.044260e+002
3.833326854164551e-005	1.033192e+002	1.039501e+002
3.833683659320458e-005	1.033197e+002	1.037083e+002
3.833835120422853e-005	1.033198e+002	1.034981e+002
3.833907096475011e-005	1.033198e+002	1.032985e+002
3.833947904886197e-005	1.033198e+002	1.031416e+002
3.833990323371620e-005	1.033198e+002	1.029659e+002
3.834028644557808e-005	1.033198e+002	1.028022e+002
3.834078716826882e-005	1.033198e+002	1.025798e+002
3.834173298303842e-005	1.033198e+002	1.021424e+002
3.834286842929573e-005	1.033198e+002	1.015845e+002
3.834513932181034e-005	1.033197e+002	1.003758e+002
3.834779518319988e-005	1.033197e+002	9.879745e+001
3.835238419242035e-005	1.033197e+002	9.565513e+001
3.835843516094737e-005	1.033197e+002	9.069095e+001
3.836869941831861e-005	1.033196e+002	8.099951e+001
3.837076946621907e-005	1.033196e+002	7.871217e+001
3.837421954605319e-005	1.033196e+002	7.467697e+001
3.837559957798687e-005	1.033196e+002	7.302971e+001
3.837594458597031e-005	1.033196e+002	7.268633e+001
3.837603083796620e-005	1.033196e+002	7.263696e+001
3.837620334195787e-005	1.033196e+002	7.258784e+001
3.837654834994131e-005	1.033195e+002	7.250894e+001
3.837723836590810e-005	1.033194e+002	7.237402e+001
3.837845171454483e-005	1.033191e+002	7.216090e+001
3.837988369989988e-005	1.033185e+002	7.192741e+001
3.838238876895908e-005	1.033168e+002	7.154859e+001
3.838739890707748e-005	1.033113e+002	7.086604e+001
3.839741918331427e-005	1.032929e+002	6.968818e+001
3.841745973578775e-005	1.032360e+002	6.765250e+001
3.844139177149812e-005	1.031391e+002	6.539651e+001
3.846503208591444e-005	1.030062e+002	6.310963e+001
3.850000000000001e-005	1.027645e+002	5.952574e+001
3.850349679140853e-005	1.027341e+002	5.920494e+001
3.851049037422566e-005	1.026718e+002	5.867313e+001
3.852447753985994e-005	1.025421e+002	5.796713e+001
3.855245187112837e-005	1.022742e+002	5.718244e+001
3.858291676121241e-005	1.019771e+002	5.671274e+001
3.862849699327799e-005	1.015297e+002	5.623144e+001
3.869184569269674e-005	1.009072e+002	5.560634e+001
3.881854309153434e-005	9.966251e+001	5.436449e+001
3.896160836417231e-005	9.825713e+001	5.296211e+001
3.910467363681027e-005	9.685208e+001	5.156021e+001
3.924773890944823e-005	9.544737e+001	5.015879e+001
3.939080418208620e-005	9.404301e+001	4.875785e+001
3.953386945472416e-005	9.263897e+001	4.735740e+001
3.967693472736213e-005	9.123528e+001	4.595742e+001
3.982000000000009e-005	8.983192e+001	4.455793e+001
3.983578567212339e-005	8.968581e+001	4.504729e+001
3.986735701637010e-005	8.942358e+001	4.650927e+001
3.993049970486340e-005	8.900865e+001	5.011769e+001
3.998887858267896e-005	8.875916e+001	5.333283e+001
4.005912461392221e-005	8.860784e+001	5.849028e+001
4.009604336577093e-005	8.857801e+001	6.590129e+001
4.011243096052619e-005	8.857590e+001	7.379067e+001
4.012213731505317e-005	8.857588e+001	8.104533e+001
4.012693572763158e-005	8.857588e+001	8.530685e+001
4.012946460048175e-005	8.857588e+001	8.772079e+001
4.013072380136551e-005	8.857589e+001	8.883539e+001
4.013109599099608e-005	8.857590e+001	8.902798e+001
4.013148607012436e-005	8.857593e+001	8.910745e+001
4.013171591653688e-005	8.857595e+001	8.914544e+001
4.013200809520529e-005	8.857599e+001	8.918995e+001
4.013240268483016e-005	8.857604e+001	8.924662e+001
4.013277072902229e-005	8.857612e+001	8.929697e+001
4.013338837438325e-005	8.857626e+001	8.937732e+001
4.013405636861208e-005	8.857645e+001	8.945998e+001
4.013513746464325e-005	8.857684e+001	8.958578e+001
4.013649766518269e-005	8.857746e+001	8.973175e+001
4.013908122936873e-005	8.857900e+001	8.997799e+001
4.014316597605817e-005	8.858231e+001	9.030269e+001
4.015133546943705e-005	8.859109e+001	9.080946e+001
4.016136879044440e-005	8.860474e+001	9.127637e+001
4.017421073338324e-005	8.862592e+001	9.171936e+001
4.019006957382257e-005	8.865647e+001	9.214095e+001
4.021265475013104e-005	8.870635e+001	9.260938e+001
4.024535976783234e-005	8.878786e+001	9.308781e+001
4.030259228258158e-005	8.894269e+001	9.357156e+001
4.035362997952235e-005	8.908592e+001	9.379190e+001
4.041434213216170e-005	8.925807e+001	9.396472e+001
4.045469074540737e-005	8.937248e+001	9.407897e+001
4.052000000000005e-005	8.955766e+001	9.426534e+001
4.052015572530922e-005	8.955811e+001	9.426482e+001
4.052046717592745e-005	8.955899e+001	9.426520e+001
4.052109007716390e-005	8.956075e+001	9.426697e+001
4.052198531390692e-005	8.956329e+001	9.426950e+001
4.052377578739308e-005	8.956837e+001	9.427457e+001
4.052735673436541e-005	8.957852e+001	9.428473e+001
4.053258253832262e-005	8.959334e+001	9.429953e+001
4.053783045321791e-005	8.960822e+001	9.431439e+001
4.054341676537870e-005	8.962406e+001	9.433022e+001
4.054856758801322e-005	8.963866e+001	9.434480e+001
4.055394463616728e-005	8.965391e+001	9.436002e+001
4.055927418188663e-005	8.966902e+001	9.437511e+001
4.056475565400767e-005	8.968456e+001	9.439063e+001
4.057042046293116e-005	8.970062e+001	9.440666e+001
4.057606180180614e-005	8.971662e+001	9.442264e+001
4.058236133221908e-005	8.973448e+001	9.444047e+001
4.058836939185634e-005	8.975151e+001	9.445748e+001
4.059602869005842e-005	8.977323e+001	9.447916e+001
4.060379561472900e-005	8.979525e+001	9.450114e+001
4.061549505325124e-005	8.982841e+001	9.453426e+001
4.062805320832513e-005	8.986402e+001	9.456981e+001
4.065070040236147e-005	8.992822e+001	9.463391e+001
4.067819595090193e-005	9.000617e+001	9.471174e+001
4.106313363046773e-005	9.109710e+001	9.580074e+001
4.150306240711444e-005	9.234299e+001	9.704406e+001
4.238291996040775e-005	9.483223e+001	9.952728e+001
4.335948246040776e-005	9.759135e+001	1.022786e+002
4.402343750000001e-005	9.946435e+001	1.041454e+002
4.452343749999997e-005	1.008727e+002	1.055487e+002
4.500000000000001e-005	1.022137e+002	1.068844e+002
4.500104855960721e-005	1.022166e+002	1.068874e+002
4.500314567882160e-005	1.022225e+002	1.068933e+002
4.500512053905279e-005	1.022281e+002	1.068988e+002
4.500702865086370e-005	1.022334e+002	1.069042e+002
4.501084487448564e-005	1.022442e+002	1.069148e+002
4.501505656529610e-005	1.022560e+002	1.069266e+002
4.502157214688577e-005	1.022743e+002	1.069449e+002
4.502910607461310e-005	1.022955e+002	1.069660e+002
4.504040531928344e-005	1.023273e+002	1.069976e+002
4.505487582123877e-005	1.023679e+002	1.070381e+002
4.507787206782987e-005	1.024326e+002	1.071025e+002
4.511303355778952e-005	1.025313e+002	1.071991e+002
4.518335653770872e-005	1.027251e+002	1.072008e+002
4.524095781672512e-005	1.028662e+002	1.065932e+002
4.529652338676775e-005	1.029739e+002	1.052522e+002
4.530577077599255e-005	1.029855e+002	1.049149e+002
4.532426555444228e-005	1.029983e+002	1.040804e+002
4.533364526156764e-005	1.030020e+002	1.036039e+002
4.533714414734836e-005	1.030025e+002	1.033290e+002
4.533863827285831e-005	1.030026e+002	1.030350e+002
4.533998642853958e-005	1.030026e+002	1.025638e+002
4.534064658537253e-005	1.030026e+002	1.022811e+002
4.534136999107246e-005	1.030026e+002	1.019480e+002
4.534281680247220e-005	1.030026e+002	1.012385e+002
4.534507499334738e-005	1.030026e+002	1.000427e+002
4.534742690551284e-005	1.030025e+002	9.865004e+001
4.535213072984375e-005	1.030025e+002	9.545369e+001
4.535785275663158e-005	1.030025e+002	9.079919e+001
4.536833565113628e-005	1.030024e+002	8.097084e+001
4.536906478824418e-005	1.030024e+002	8.021072e+001
4.537052306245986e-005	1.030024e+002	7.856421e+001
4.537343961089134e-005	1.030024e+002	7.517955e+001
4.537416874799923e-005	1.030024e+002	7.430653e+001
4.537562702221492e-005	1.030024e+002	7.252203e+001
4.537567259328419e-005	1.030024e+002	7.247087e+001
4.537576373542262e-005	1.030024e+002	7.239832e+001
4.537594601969959e-005	1.030024e+002	7.231889e+001
4.537631058825354e-005	1.030024e+002	7.222446e+001
4.537703972536144e-005	1.030023e+002	7.207678e+001
4.537820347185492e-005	1.030020e+002	7.186974e+001
4.537956469048785e-005	1.030014e+002	7.164614e+001
4.538188966975339e-005	1.029999e+002	7.129120e+001
4.538653962828446e-005	1.029951e+002	7.064883e+001
4.539583954534660e-005	1.029790e+002	6.953614e+001
4.541443937947087e-005	1.029288e+002	6.762005e+001
4.543820217549723e-005	1.028345e+002	6.536607e+001
4.546704248399125e-005	1.026740e+002	6.257830e+001
4.549999999999997e-005	1.024468e+002	5.920374e+001
4.550329575160085e-005	1.024181e+002	5.889821e+001
4.550988725480262e-005	1.023595e+002	5.838742e+001
4.552307026120615e-005	1.022375e+002	5.769780e+001
4.554943627401310e-005	1.019854e+002	5.692027e+001
4.558016364776736e-005	1.016860e+002	5.642542e+001
4.562399889038562e-005	1.012557e+002	5.595336e+001
4.568581767840356e-005	1.006481e+002	5.534212e+001
4.580945525443946e-005	9.943300e+001	5.412983e+001
4.632544969585624e-005	9.436452e+001	4.907318e+001
4.682000000000004e-005	8.950990e+001	4.423122e+001
4.683191977322124e-005	8.939723e+001	4.453405e+001
4.685575931966373e-005	8.918801e+001	4.553305e+001
4.690343841254872e-005	8.883854e+001	4.820725e+001
4.696173056943729e-005	8.852698e+001	5.157699e+001
4.701667351353562e-005	8.833997e+001	5.448005e+001
4.704639047615979e-005	8.828278e+001	5.589057e+001
4.706501638230838e-005	8.826482e+001	5.670792e+001
4.707946245243551e-005	8.825842e+001	5.761605e+001
4.708933081894195e-005	8.825694e+001	5.937970e+001
4.709939424422081e-005	8.825670e+001	6.328809e+001
4.711093248074480e-005	8.825666e+001	7.009768e+001
4.712169601749560e-005	8.825664e+001	7.824856e+001
4.712885510637114e-005	8.825663e+001	8.466486e+001
4.713208221857859e-005	8.825665e+001	8.765098e+001
4.713353661604303e-005	8.825670e+001	8.868578e+001
4.713399812909227e-005	8.825674e+001	8.884610e+001
4.713436109607665e-005	8.825679e+001	8.890341e+001
4.713477206522891e-005	8.825686e+001	8.896292e+001
4.713541029891194e-005	8.825701e+001	8.904976e+001
4.713627484045923e-005	8.825726e+001	8.916027e+001
4.713739455354689e-005	8.825769e+001	8.929283e+001
4.713949225318881e-005	8.825874e+001	8.951719e+001
4.714248378391236e-005	8.826080e+001	8.979205e+001
4.714846684535947e-005	8.826640e+001	9.023302e+001
4.715725108394816e-005	8.827705e+001	9.072748e+001
4.716760539906235e-005	8.829255e+001	9.115878e+001
4.718087509062113e-005	8.831602e+001	9.157432e+001
4.719788701509117e-005	8.835063e+001	9.198967e+001
4.722235368345641e-005	8.840711e+001	9.245172e+001
4.725862738384475e-005	8.850035e+001	9.290392e+001
4.732520046356575e-005	8.868299e+001	9.334492e+001
4.737085757704120e-005	8.881142e+001	9.351366e+001
4.743649732024855e-005	8.899736e+001	9.369934e+001
4.752000000000001e-005	8.923388e+001	9.393539e+001
4.752018867573693e-005	8.923441e+001	9.393598e+001
4.752056602721089e-005	8.923548e+001	9.393710e+001
4.752132073015882e-005	8.923762e+001	9.393925e+001
4.752263224946582e-005	8.924133e+001	9.394298e+001
4.752525528807993e-005	8.924876e+001	9.395040e+001
4.753050136530816e-005	8.926362e+001	9.396526e+001
4.753627358857230e-005	8.927997e+001	9.398159e+001
4.754182486576566e-005	8.929569e+001	9.399730e+001
4.754697565787370e-005	8.931028e+001	9.401186e+001
4.755226351527261e-005	8.932526e+001	9.402682e+001
